"Year","Period","State","State ANSI","Data Item","Domain","Domain Category","Value","CV (%)","Chemical","Chemical_Code"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYDIFLUMETOFEN = 90110)",NA,NA,"PYDIFLUMETOFEN "," 90110"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)",NA,NA,"PYRACLOSTROBIN "," 99100"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)",NA,NA,"PYRIMETHANIL "," 288201"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TETRACONAZOLE = 120603)",NA,NA,"TETRACONAZOLE "," 120603"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)",NA,NA,"THIOPHANATE-METHYL "," 102001"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIRAM = 79801)",9.5,NA,"THIRAM "," 79801"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFLUMIZOLE = 128879)",NA,NA,"TRIFLUMIZOLE "," 128879"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)",NA,NA,"CARFENTRAZONE-ETHYL "," 128712"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)",NA,NA,"CLETHODIM "," 121011"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (COPPER ETHANOLAMINE = 24409)",NA,NA,"COPPER ETHANOLAMINE "," 24409"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIMETHENAMID = 129051)",NA,NA,"DIMETHENAMID "," 129051"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)",NA,NA,"FLUMIOXAZIN "," 129034"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUROXYPYR 1-MHE = 128968)",NA,NA,"FLUROXYPYR 1-MHE "," 128968"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)",NA,NA,"GLYPHOSATE ISO. SALT "," 103601"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (HALOSULFURON-METHYL = 128721)",NA,NA,"HALOSULFURON-METHYL "," 128721"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (KANTOR = 129108)",NA,NA,"KANTOR "," 129108"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)",2.1,NA,"ABAMECTIN "," 122804"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)",NA,NA,"ACETAMIPRID "," 99050"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)",NA,NA,"BIFENAZATE "," 586"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",NA,NA,"BIFENTHRIN "," 128825"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)",NA,NA,"CARBARYL "," 56801"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)",NA,NA,"CHLORANTRANILIPROLE "," 90100"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYANTRANILIPROLE = 90098)",NA,NA,"CYANTRANILIPROLE "," 90098"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUMETOFEN = 138831)",NA,NA,"CYFLUMETOFEN "," 138831"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)",NA,NA,"DIAZINON "," 57801"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENAZAQUIN = 44501)",NA,NA,"FENAZAQUIN "," 44501"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPYROXIMATE = 129131)",NA,NA,"FENPYROXIMATE "," 129131"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",NA,NA,"IMIDACLOPRID "," 129099"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)",NA,NA,"MALATHION "," 57701"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)",NA,NA,"METHOXYFENOZIDE "," 121027"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)",NA,NA,"NALED "," 34401"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)",2.6,NA,"NOVALURON "," 124002"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",1.8,NA,"SPINETORAM "," 110007"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)",NA,NA,"SPIROMESIFEN "," 24875"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SULFOXAFLOR = 5210)",NA,NA,"SULFOXAFLOR "," 5210"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",NA,NA,"THIAMETHOXAM "," 60109"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)",NA,NA,"ACIBENZOLAR-S-METHYL "," 61402"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CYTOKININS = 116801)",NA,NA,"CYTOKININS "," 116801"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (ETHEPHON = 99801)",NA,NA,"ETHEPHON "," 99801"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (INDOLEBUTYRIC ACID = 46701)",NA,NA,"INDOLEBUTYRIC ACID "," 46701"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (METAM-POTASSIUM = 39002)",NA,NA,"METAM-POTASSIUM "," 39002"
2021,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 = 6800)",NA,NA,"PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 "," 6800"
2021,"YEAR","FLORIDA","12","$","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2021,"YEAR","FLORIDA","12","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2021,"YEAR","FLORIDA","12","CWT","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2021,"YEAR","FLORIDA","12","$","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2021,"YEAR","FLORIDA","12","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2021,"YEAR","FLORIDA","12","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2021,"YEAR","FLORIDA","12","TONS","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2021,"YEAR","OTHER STATES",NA,"$","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2021,"YEAR","OTHER STATES",NA,"CWT","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2021,"YEAR","OTHER STATES",NA,"TONS","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2021,"YEAR","OTHER STATES",NA,"$","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2021,"YEAR","OTHER STATES",NA,"CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2021,"YEAR","OTHER STATES",NA,"CWT","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2021,"YEAR","OTHER STATES",NA,"$","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2021,"YEAR","OTHER STATES",NA,"CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2021,"YEAR","OTHER STATES",NA,"CWT","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2021,"YEAR","OTHER STATES",NA,"TONS","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2020,"MARKETING YEAR","CALIFORNIA","06","$ / CWT","TOTAL","NOT SPECIFIED",93.1,NA,NA,NA
2020,"MARKETING YEAR","CALIFORNIA","06","$ / CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"MARKETING YEAR","CALIFORNIA","06","$ / CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"MARKETING YEAR","FLORIDA","12","$ / CWT","TOTAL","NOT SPECIFIED",139,NA,NA,NA
2020,"MARKETING YEAR","FLORIDA","12","$ / CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"MARKETING YEAR","FLORIDA","12","$ / CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"MARKETING YEAR","OTHER STATES",NA,"$ / CWT","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2020,"MARKETING YEAR","OTHER STATES",NA,"$ / CWT","TOTAL","NOT SPECIFIED",111,NA,NA,NA
2020,"MARKETING YEAR","OTHER STATES",NA,"$ / CWT","TOTAL","NOT SPECIFIED",38.1,NA,NA,NA
2020,"YEAR","CALIFORNIA","06","$","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"YEAR","CALIFORNIA","06","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"YEAR","CALIFORNIA","06","TONS","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"YEAR","CALIFORNIA","06","$","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"YEAR","CALIFORNIA","06","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"YEAR","CALIFORNIA","06","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"YEAR","CALIFORNIA","06","$","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"YEAR","CALIFORNIA","06","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"YEAR","CALIFORNIA","06","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"YEAR","CALIFORNIA","06","TONS","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"YEAR","FLORIDA","12","$","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"YEAR","FLORIDA","12","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"YEAR","FLORIDA","12","TONS","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"YEAR","FLORIDA","12","$","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"YEAR","FLORIDA","12","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"YEAR","FLORIDA","12","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"YEAR","FLORIDA","12","$","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"YEAR","FLORIDA","12","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"YEAR","FLORIDA","12","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"YEAR","FLORIDA","12","TONS","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"YEAR","OTHER STATES",NA,"$","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2020,"YEAR","OTHER STATES",NA,"CWT","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2020,"YEAR","OTHER STATES",NA,"TONS","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2020,"YEAR","OTHER STATES",NA,"$","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"YEAR","OTHER STATES",NA,"CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"YEAR","OTHER STATES",NA,"CWT","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2020,"YEAR","OTHER STATES",NA,"$","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"YEAR","OTHER STATES",NA,"CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2020,"YEAR","OTHER STATES",NA,"CWT","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2020,"YEAR","OTHER STATES",NA,"TONS","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2019,"MARKETING YEAR","CALIFORNIA","06","$ / CWT","TOTAL","NOT SPECIFIED",110,NA,NA,NA
2019,"MARKETING YEAR","CALIFORNIA","06","$ / CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2019,"MARKETING YEAR","CALIFORNIA","06","$ / CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2019,"MARKETING YEAR","FLORIDA","12","$ / CWT","TOTAL","NOT SPECIFIED",152,NA,NA,NA
2019,"MARKETING YEAR","FLORIDA","12","$ / CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2019,"MARKETING YEAR","FLORIDA","12","$ / CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2019,"MARKETING YEAR","OTHER STATES",NA,"$ / CWT","TOTAL","NOT SPECIFIED",129,NA,NA,NA
2019,"MARKETING YEAR","OTHER STATES",NA,"$ / CWT","TOTAL","NOT SPECIFIED",52.8,NA,NA,NA
2019,"YEAR","CALIFORNIA","06","$","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2019,"YEAR","CALIFORNIA","06","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)",NA,NA,"AZOXYSTROBIN "," 128810"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS MBI 600 = 129082)",NA,NA,"BACILLUS AMYLOLIQUEFACIENS MBI 600 "," 129082"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)",NA,NA,"BACILLUS AMYLOLIQUEFACIENS STRAIN D747 "," 16482"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS PUMILUS = 6485)",NA,NA,"BACILLUS PUMILUS "," 6485"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBT. GB03 = 129068)",NA,NA,"BACILLUS SUBT. GB03 "," 129068"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)",NA,NA,"BACILLUS SUBTILIS "," 6479"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BLAD = 30006)",NA,NA,"BLAD "," 30006"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BORAX DECAHYDRATE = 11102)",300,NA,"BORAX DECAHYDRATE "," 11102"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)",NA,NA,"BOSCALID "," 128008"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BT SUBSP KURSTAKI EVB-113-19 = 6544)",NA,NA,"BT SUBSP KURSTAKI EVB-113-19 "," 6544"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)",NA,NA,"CAPTAN "," 81301"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)",NA,NA,"COPPER HYDROXIDE "," 23401"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OCTANOATE = 23306)",NA,NA,"COPPER OCTANOATE "," 23306"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYFLUFENAMID = 555550)",400,NA,"CYFLUFENAMID "," 555550"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)",NA,NA,"CYPRODINIL "," 288202"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)",900,NA,"DIFENOCONAZOLE "," 128847"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)",NA,NA,"FENHEXAMID "," 90209"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)",NA,NA,"FLUDIOXONIL "," 71503"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)",NA,NA,"FLUOPYRAM "," 80302"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)",NA,NA,"FLUXAPYROXAD "," 138009"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)",NA,NA,"FOSETYL-AL "," 123301"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ISOFETAMID = 270000)",NA,NA,"ISOFETAMID "," 270000"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)",NA,NA,"MEFENOXAM "," 113502"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)",NA,NA,"MONO-POTASSIUM SALT "," 76416"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)",NA,NA,"MYCLOBUTANIL "," 128857"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PENTHIOPYRAD = 90112)",NA,NA,"PENTHIOPYRAD "," 90112"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (POLYOXIN D ZINC SALT = 230000)",NA,NA,"POLYOXIN D ZINC SALT "," 230000"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (POTASSIUM BICARBON. = 73508)",NA,NA,"POTASSIUM BICARBON. "," 73508"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",NA,NA,"PROPICONAZOLE "," 122101"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)",NA,NA,"PYRACLOSTROBIN "," 99100"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)",NA,NA,"PYRIMETHANIL "," 288201"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (QUINOLINE = 55459)",NA,NA,"QUINOLINE "," 55459"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (STREPTOMYCES LYDICUS = 6327)",NA,NA,"STREPTOMYCES LYDICUS "," 6327"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)",NA,NA,"SULFUR "," 77501"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TETRACONAZOLE = 120603)",600,NA,"TETRACONAZOLE "," 120603"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)",NA,NA,"THIOPHANATE-METHYL "," 102001"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIRAM = 79801)",NA,NA,"THIRAM "," 79801"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)",NA,NA,NA,NA
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRICHODERMA HARZ. = 119202)",NA,NA,"TRICHODERMA HARZ. "," 119202"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",NA,NA,"TRIFLOXYSTROBIN "," 129112"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFLUMIZOLE = 128879)",NA,NA,"TRIFLUMIZOLE "," 128879"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)",200,NA,"CARFENTRAZONE-ETHYL "," 128712"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)",NA,NA,"FLUMIOXAZIN "," 129034"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)",NA,NA,"GLUFOSINATE-AMMONIUM "," 128850"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)",NA,NA,"GLYPHOSATE ISO. SALT "," 103601"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)",NA,NA,"GLYPHOSATE POT. SALT "," 103613"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)",NA,NA,"NAPROPAMIDE "," 103001"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)",NA,NA,"OXYFLUORFEN "," 111601"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)",NA,NA,"PARAQUAT "," 61601"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)",NA,NA,"PENDIMETHALIN "," 108501"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)",NA,NA,"SULFENTRAZONE "," 129081"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)",NA,NA,NA,NA
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)",500,NA,"ABAMECTIN "," 122804"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACEQUINOCYL = 6329)",NA,NA,"ACEQUINOCYL "," 6329"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)",NA,NA,"ACETAMIPRID "," 99050"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZADIRACHTIN = 121701)",800,NA,"AZADIRACHTIN "," 121701"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BEAUVERIA BASSIANA = 128924)",NA,NA,"BEAUVERIA BASSIANA "," 128924"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)",NA,NA,"BIFENAZATE "," 586"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",NA,NA,"BIFENTHRIN "," 128825"
2019,"YEAR","CALIFORNIA","06","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAK ABTS-1857 = 6523)",NA,NA,"BT KURSTAK ABTS-1857 "," 6523"
